station_code,station_name,observation_hour_local,pm25_ugm3,vn_aqi_pm25,pm25_source_used,vn_aqi_source_used,pm25_status,vn_aqi_status,pm25_method,vn_aqi_method,backup_station_code,snapshot_time_utc
31390912357075263208060500522,HCM: Khu Liên cơ quan Bộ Tài Nguyên và Môi Trường - số 200 Đ. Lý Chính Thắng (KK),2026-06-14 09:00,40.00,80,cem,cem,estimated_from_cem_vn_aqi,reported,inverse_vn_aqi_nowcast_breakpoints,reported_hourly_pm25_aqi_nowcast,31390912357075263208060500522,2026-06-14T08:41:31.019571+00:00
31390912357075263208060500522,HCM: Khu Liên cơ quan Bộ Tài Nguyên và Môi Trường - số 200 Đ. Lý Chính Thắng (KK),2026-06-14 10:00,41.50,83,cem,cem,estimated_from_cem_vn_aqi,reported,inverse_vn_aqi_nowcast_breakpoints,reported_hourly_pm25_aqi_nowcast,31390912357075263208060500522,2026-06-14T08:41:31.019571+00:00
31390912357075263208060500522,HCM: Khu Liên cơ quan Bộ Tài Nguyên và Môi Trường - số 200 Đ. Lý Chính Thắng (KK),2026-06-14 11:00,31.50,63,cem,cem,estimated_from_cem_vn_aqi,reported,inverse_vn_aqi_nowcast_breakpoints,reported_hourly_pm25_aqi_nowcast,31390912357075263208060500522,2026-06-14T08:41:31.019571+00:00
31390912357075263208060500522,HCM: Khu Liên cơ quan Bộ Tài Nguyên và Môi Trường - số 200 Đ. Lý Chính Thắng (KK),2026-06-14 15:00,3.50,7,cem,cem,estimated_from_cem_vn_aqi,reported,inverse_vn_aqi_nowcast_breakpoints,reported_hourly_pm25_aqi_nowcast,31390912357075263208060500522,2026-06-14T08:41:31.019571+00:00
31390916083317566102523755051,HCM: Đ. Lê Hữu Kiều - P. Bình Trưng Tây - Quận 2 (Ngã ba Lê Hữu Kiểu và Trương Văn Bang) (KK),2026-06-13 16:00,41.00,82,cem,cem,estimated_from_cem_vn_aqi,reported,inverse_vn_aqi_nowcast_breakpoints,reported_hourly_pm25_aqi_nowcast,31390916083317566102523755051,2026-06-14T08:41:31.019571+00:00
31390916083317566102523755051,HCM: Đ. Lê Hữu Kiều - P. Bình Trưng Tây - Quận 2 (Ngã ba Lê Hữu Kiểu và Trương Văn Bang) (KK),2026-06-13 17:00,30.00,60,cem,cem,estimated_from_cem_vn_aqi,reported,inverse_vn_aqi_nowcast_breakpoints,reported_hourly_pm25_aqi_nowcast,31390916083317566102523755051,2026-06-14T08:41:31.019571+00:00
31390916083317566102523755051,HCM: Đ. Lê Hữu Kiều - P. Bình Trưng Tây - Quận 2 (Ngã ba Lê Hữu Kiểu và Trương Văn Bang) (KK),2026-06-13 18:00,22.00,44,cem,cem,estimated_from_cem_vn_aqi,reported,inverse_vn_aqi_nowcast_breakpoints,reported_hourly_pm25_aqi_nowcast,31390916083317566102523755051,2026-06-14T08:41:31.019571+00:00
31390916083317566102523755051,HCM: Đ. Lê Hữu Kiều - P. Bình Trưng Tây - Quận 2 (Ngã ba Lê Hữu Kiểu và Trương Văn Bang) (KK),2026-06-13 19:00,16.50,33,cem,cem,estimated_from_cem_vn_aqi,reported,inverse_vn_aqi_nowcast_breakpoints,reported_hourly_pm25_aqi_nowcast,31390916083317566102523755051,2026-06-14T08:41:31.019571+00:00
31390916083317566102523755051,HCM: Đ. Lê Hữu Kiều - P. Bình Trưng Tây - Quận 2 (Ngã ba Lê Hữu Kiểu và Trương Văn Bang) (KK),2026-06-13 20:00,11.50,23,cem,cem,estimated_from_cem_vn_aqi,reported,inverse_vn_aqi_nowcast_breakpoints,reported_hourly_pm25_aqi_nowcast,31390916083317566102523755051,2026-06-14T08:41:31.019571+00:00
31390916083317566102523755051,HCM: Đ. Lê Hữu Kiều - P. Bình Trưng Tây - Quận 2 (Ngã ba Lê Hữu Kiểu và Trương Văn Bang) (KK),2026-06-13 21:00,14.50,29,cem,cem,estimated_from_cem_vn_aqi,reported,inverse_vn_aqi_nowcast_breakpoints,reported_hourly_pm25_aqi_nowcast,31390916083317566102523755051,2026-06-14T08:41:31.019571+00:00
